,Post ID,Comments,,
7182,CtUh_q5Njk9,"ARE YOU REALLY GONNA TALK ABT TIMING IN TIMES LIKE THESE AND LET ALL YOUR DAMAGE, DAMAGE ME, AND CARRY YOUR BAGAGE UP MY STREET AND MAKE ME YOUR FUTURE HISTORY",,
7183,CtUh_q5Njk9,"10 MONTHS SOBER I MUST ADMIT, JUST BECAUSE YOU’RE CLEAN, DON’T MEAN YOU DON’T MISS IT. 10 MONTHS OLDER, I WON’T GIVE IN. NOW THAT I’M CLEAN, I’M NEVER GONNA RISK IT.",,
7184,CtUh_q5Njk9,"i wouldn’t marry me either, pathological people pleaser",,
7185,CtUh_q5Njk9,"“And there we are again when nobody had to know, you kept me like a secret but I kept you like an oath” — All Too Well (10 Minute Version🧣)",,
7186,CtUh_q5Njk9,I come back stronger than a 90s trend 🔥,,
7187,CtUh_q5Njk9,"And I can go anywhere I want
Anywhere I want, just not home
And you can aim for my heart, go for blood
But you would still miss me in your bones
And I still talk to you (When I'm screaming at the sky)
And when you can't sleep at night (You hear my stolen lullabies)",,
7188,CtUh_q5Njk9,And if I can’t relate to you anymore then who am I related to,,
7189,CtUh_q5Njk9,"""Bandage don’t fix bullet holes """,,
7190,CtUh_q5Njk9,I remember you driving to my house in the middle of the night I'm the one who makes you laugh when I know you about to cry and I know your favourite songs and you tell me bout' your dreams I think I know where you belong I think I know it's with me...,,
7191,CtUh_q5Njk9,"Your faithless love's the only hoax I believe in.... 
Don't want no other shade of blue but you, no other sadness in the world would do",,
7192,CtUh_q5Njk9,"“you drew stars around my scars but now i’m bleeding”

“green was the color of the grass”",,
7193,CtUh_q5Njk9,CAUSE SHADE NEVER MADE ANYBODY LESS GAYYYY🏳️‍🌈🏳️‍🌈🏳️‍🌈,,
7194,CtUh_q5Njk9,“Life is emotionally abusive.”,,
7195,CtUh_q5Njk9,if you got a gf i’m jealous of her but if you’re single it’s honestly worse cause you’re so gorgeous it actually hurts,,
7196,CtUh_q5Njk9,"Cause you were never mine, never mine💔",,
7197,CtUh_q5Njk9,"Don’t blame me, love made me crazy",,
7198,CtUh_q5Njk9,'cause shade never made anybody less gaaaay,,
7199,CtUh_q5Njk9,"They told me all of my cages were mental, so I got wasted like all my potential",,
7200,CtUh_q5Njk9,everyone's quoting lyrics from folklore and I'm here for it,,
7201,CtUh_q5Njk9,"And if I bleed, you’ll be the last to know",,
7202,CtUh_q5Njk9,I'd stare directly at the sun but never in the mirror...,,
7203,CtUh_q5Njk9,"And you call me up again just to break me like a promise. So casually cruel in the name of being honest. I'm a crumpled up piece of paper lying here. 'Cause I remember it all, all, all Too well",,
7204,CtUh_q5Njk9,Remember when we hit the brakes too soon 20 stitches in the hospital room and you started crying baby I did too When the sun came up I was looking at you Remember when we couldn't take the heat,,
7205,CtUh_q5Njk9,"Dear reader,you don’t have to answer cause they asked..",,
7206,CtUh_q5Njk9,Sometimes I wonder when you sleep are you ever dreamin' of me sometimes when I look into your eyes I pretend you're mine every damn time,,
7207,CtR2VzIthcI,Get stancy out of here like rn the way they've literally grown and developed and s4 SHOWED how well they work now,,
7208,CtR2VzIthcI,Ummmm Georgia and Paul ??? Que ??,,
7209,CtR2VzIthcI,THE FUCK STANCY CONFIRMATION WE NEEDED!!! THANK YOU NETFLIX,,
7210,CtR2VzIthcI,This was the saddest line mick said to jared 😭,,
7211,CtR2VzIthcI,WHAT NO RU CONFIRMING STEVE AND NANCY DONT END UP TOGETHER NOOOO,,
7212,CtR2VzIthcI,exactly jancy endgame,,
7213,CtR2VzIthcI,Not Amerie and Malaki!!!!,,
7214,CtR2VzIthcI,I don't ship stancy cz Steve deserves better #teamsteve,,
7215,CtR2VzIthcI,And #SHADOWANDBONESEASON3 #SIXOFCROWSSPINOFF ?????,,
7216,CtR2VzIthcI,,,
7217,CtR2VzIthcI,DON’T DO THIS TO ME,,
7218,CtR2VzIthcI,"why are people shipping stancy ew, they want completely different things in life, nancy literally cheated on Steve and y'all want them to get back together and be miserable? they grown, sure, to be their own people and deserve their own happiness, not to be put back together",,
7219,CtR2VzIthcI,"Where's Kaz asking Inej to stay and her going and becoming a pirateeee, Netflix???!!!",,
7220,CtR2VzIthcI,just freaking spoiled that fact that paul & georgia aren’t end game….,,
7221,CtR2VzIthcI,Never been so happy to see stancy on one of these posts,,
7222,CtR2VzIthcI,& if y’all kill Steve .. count your days Netflix,,
7223,CtR2VzIthcI,I’m cancelling my Netflix account if you guys don’t renew a third season of shadow and bone,,
7224,CtR2VzIthcI,#shadowandboneseason3,,
7225,CtR2VzIthcI,stay away from stancy,,
7226,CtR2VzIthcI,NOT STEVE AND NANCY NO DONT KILL STEVE,,
7227,CtR2VzIthcI,So this is confirming steve and nancy don’t end up together…,,
7228,CtR2VzIthcI,"zekaela and jancy endgame, we love to see it!!!",,
7229,CtR2VzIthcI,More like Nancy and Jonathan.,,
7230,CtR2VzIthcI,you wanna know what really hurts? The slow burn of KANEJ. GIVE THEM BACK TO US,,
7231,CtR2VzIthcI,jiara >,,
7232,CtR2VzIthcI,Guys is steve gonna die?😭,,
7233,CtR2VzIthcI,"Jancy > Stancy, sorry not sorry",,
7234,CtR2VzIthcI,Georgia and Paul 🥲🥹,,
7235,CtR2VzIthcI,"NO, I’M NOT OKAY! Jachaela is endgame and I can’t accept other ending 🥲",,
7236,CtR2VzIthcI,,,
7237,CtR2VzIthcI,SHADOW AND BONE RENEWAL WHEN?!?!?,,
7238,CtR2VzIthcI,"popekie being in here, yep y’all are certified jiara stans and im here for it",,
7239,CtR2VzIthcI,yes jancy 4ever !!,,
7240,CtR2VzIthcI,"STANCY BETTER NEVER HAPPEN, OK???",,
7241,CtR2VzIthcI,If you guys wanted to stop account sharing you might want to focus on better shows. Or producing second seasons of most liked shows instead of canceling them.,,
7242,CtR2VzIthcI,Yup netflix ur absolutely evil for locking down accounts we wont be buying,,
7243,CtR2VzIthcI,wdym with Georgia and Paul aren’t they endgame noo,,
7244,CtR2VzIthcI,oh gosh jancy fans are going to come back to this in the worst way after stancy gets their endgame in s5 😵,,
7245,CtR2VzIthcI,Nós queremos #shadowandbone3,,
7246,CtR2VzIthcI,"The last few episodes of MANIFEST were terrible. It was the ""same ole"", ""same ole"" stuff. They didn't explain what the empty crash site was and the endng was very ""hokey"" !",,
7247,CtR2VzIthcI,Do not hurt Stancy 😭 Steve and Nancy have to live and have their happy ending together,,
7248,CtR2VzIthcI,praise the lord for no stancy,,
7249,CtR2VzIthcI,Steve and nancy hurt 😢,,
7250,CtR2VzIthcI,On point,,
7251,CtR2VzIthcI,#Shadowandboneseason3,,
7252,CtR2VzIthcI,@nerflix @shadowandbone #shadowandboneS3  #sixofcrowsspinoff,,
7253,CtR2VzIthcI,@nerflix @shadowandbone #shadowandboneS3 and #sixofcrowsspinoff,,
7254,CtR2VzIthcI,@netflix @shadowandbone #shadowandboneS3 and #sixofcrowsspinoff,,
7255,CtR2VzIthcI,@netflix  @netflixuk  should allow  accounts on different locations not all family live in the same area,,
7256,CtR2VzIthcI,The You one 😂☠️ noooo ☠️,,
7257,CtPtBNIojlA,🥹🥹🥹,,
7258,CtPtBNIojlA,#cancelnetflix,,
7259,CtPtBNIojlA,So when are you going to change the one household policy….did yall make more money or naaa i need to know bc,,
7260,CtPtBNIojlA,,,
7261,CtPtBNIojlA,thank you❤️🥹,,
7262,CtPtBNIojlA,"Laughed. Cried. Got excited. It was A-MA-ZING. Thank you Netflix, mindy, maitreyi, jaren, Daren, poorna… 🔥😍🙌",,
7263,CtPtBNIojlA,,,
7264,CtPtBNIojlA,I'd like to see you  congratulate to Zoya when you renew shadow and bone and make her queen,,
7265,CtPtBNIojlA,Being back Lockwood and Co or sell it to someone else! Please! Im@begging you!,,
7266,CtPtBNIojlA,I'm gonna miss these nerds😢😍,,
7267,CtPtBNIojlA,#cancelnetflix,,
7268,CtPtBNIojlA,As the class of 23' thank you<3♥︎,,
7269,CtPtBNIojlA,This cannot be the last time we see them 😭😭😭,,
7270,CtPtBNIojlA,Now give us the new season of Sex education 😭,,
7271,CtPtBNIojlA,#cancelnetflix you suck balls,,
7272,CtPtBNIojlA,GREENLIGHT SHADOW & BONE SEASON 3 PLEASE,,
7273,CtPtBNIojlA,I’m SICK. GIVE ME A FIFTH SEASON,,
7274,CtPtBNIojlA,#boycottnetflix,,
7275,CtPtBNIojlA,Haha yeahh emotional 🥹,,
7276,CtPtBNIojlA,"Just finished the season!! Damn, I cried like a teenager hahaha ❤️",,
7277,CtPtBNIojlA,Wow,,
7278,CtPtBNIojlA,Thank you👨‍🎓,,
7279,CtPtBNIojlA,Congrats on singlehandedly destroying your platform #cancelnetflix,,
7280,CtPtBNIojlA,Thanks 😊 🔥,,
7281,CtPtBNIojlA,Love is sharing a password!,,
7282,CtPtBNIojlA,Thanks for spoilers bruh,,
7283,CtPtBNIojlA,😜😎,,
7284,CtPtBNIojlA,🔥🔥🔥,,
7285,CtPtBNIojlA,❤️❤️❤️,,
7286,CtPtBNIojlA,,,
7287,CtPtBNIojlA,,,
7288,CtPtBNIojlA,😢😢😢,,
7289,CtPtBNIojlA,Comdian Triple P  story. How I raised 3kids alone.  Mother walk out on us.  Then oldest stab me in the back became a singer. Said dad never done nothing for her put dad in jail. Dad get out become this famous Comdian.,,
7290,CtPtBNIojlA,Yea that’s me lol,,
7291,CtPtBNIojlA,🙌🙌🙌🙌,,
7292,CtPtBNIojlA,"Today, the group newly established a koi lottery draw, get ready for the lucky little hands, come to the draw",,
7293,CtPtBNIojlA,Entendi nada.,,
7294,CtPtBNIojlA,💙,,
7295,CtPtBNIojlA,❤️❤️,,
7296,CtPtBNIojlA,i cried 🥹🥹😭😭,,
7297,CtPtBNIojlA,@tessa_siero @doina_91 volgde jullie deze ook zo leuk,,
7298,CtPtBNIojlA,"Whatever happens
Even if I'm the last standing
I'ma stand tall #savejulieandthephantoms #savejatp #jatpseason2 @netflix @julieandthephantoms",,
7299,CtPtBNIojlA,AWW WE NEED A SPIN-OFF!! BENVI FOREVER!! @neverhaveiever @netflix ❤️❤️,,
7300,CtPtBNIojlA,"@netflix Fate the Winx Saga deserves another season 
#SaveFateTheWinxSaga",,
7301,CtPtBNIojlA,@85southshow we did it @dcyoungfly hit my phone 📱 rn for i fly back to GA! Ft my God kids FR then we good 144 ride or die on GANG VIOLENCE,,
7302,CtPtBNIojlA,HAPPY CLAPS ! @beyonce u know what I want and need,,
7303,CtPtBNIojlA,🔥🔥🔥,,
7304,CtPtBNIojlA,I cried,,
7305,CtPtBNIojlA,Thank you co23,,
7306,CtPtBNIojlA,,,
7307,CtMYK5mg0ys,What a shame Netflix ruined this show by siding with the writer's who promised they would follow the book's lore but sadly Henry had to constantly put them in their place & now his leaving due to incompetence of Netflix ext,,
7308,CtMYK5mg0ys,I ... guess we're ready for the final season? Man Netflix did not handle this well,,
7309,CtMYK5mg0ys,"No, Henry, no witcher. Period!",,
7310,CtMYK5mg0ys,Is the series good ?,,
7311,CtMYK5mg0ys,The final season for me,,
7312,CtMYK5mg0ys,Is Henry Cavill replaced for upcoming season?,,
7313,CtMYK5mg0ys,"So, we all agree that we won't watch it without him? Great.",,
7314,CtMYK5mg0ys,,,
7315,CtMYK5mg0ys,No more Cavill so Last season for me 👌🏻,,
7316,CtMYK5mg0ys,Is henry is still as witcher in this season? And what planes for next seasons of Netflix?,,
7317,CtMYK5mg0ys,,,
7318,CtMYK5mg0ys,Last season of witcher at least for me🙌,,
7319,CtMYK5mg0ys,BRING him back,,
7320,CtMYK5mg0ys,"Toss a coin to your Witcher, one last time",,
7321,CtMYK5mg0ys,The Witcher died the moment it went woke with Michael Teoh,,
7322,CtMYK5mg0ys,Would love to watch except you locked me out of my accounts I split with my parents. Say hi to Blockbuster for me when you inevitably go out of business for cutting people off.,,
7323,CtMYK5mg0ys,Wow cant believe its the last seas already,,
7324,CtMYK5mg0ys,Bring back Cavill or nobody will watch it anymore,,
7325,CtMYK5mg0ys,"Damn, too bad they aren’t making another season after this",,
7326,CtMYK5mg0ys,Ah so the final (watchable in any type of manner) season is coming up 🤔,,
7327,CtMYK5mg0ys,This makes me sad. 😢 Henry Cavill leaving makes me sad.,,
7328,CtMYK5mg0ys,😢,,
7329,CtMYK5mg0ys,,,
7330,CtMYK5mg0ys,,,
7331,CtMYK5mg0ys,,,
7332,CtMYK5mg0ys,,,
7333,CtMYK5mg0ys,Can’t wait 🥺😍,,
7334,CtMYK5mg0ys,"This is the last season for us fans, dear Netflix, make the next seasons for your family🙌",,
7335,CtMYK5mg0ys,,,
7336,CtMYK5mg0ys,y'all lost bro theres no saving it,,
7337,CtMYK5mg0ys,Can’t wait!!!!!,,
7338,CtMYK5mg0ys,Good bye,,
7339,CtMYK5mg0ys,netflix what tf,,
7340,CtMYK5mg0ys,O SUA DEMONIA TU NÃO VAI RENOVAR SHADOW AND BONE NÃO?,,
7341,CtMYK5mg0ys,Last season for me 💔,,
7342,CtMYK5mg0ys,Ahhhhh dissapointment. Not with Cavill tho.,,
7343,CtMYK5mg0ys,@e.jaerin,,
7344,CtMYK5mg0ys,@denn_isa,,
7345,CtMYK5mg0ys,@charlene_charlie 😉,,
7346,CtMYK5mg0ys,@cakolina_,,
7347,CtMYK5mg0ys,@tavaresaliston  @maristelaalves54,,
7348,CtMYK5mg0ys,@soterotom,,
7349,CtMYK5mg0ys,@carryherrera 😢,,
7350,CtMYK5mg0ys,@eric_roeske,,
7351,CtMYK5mg0ys,@ismail_teeyem bro you would love this,,
7352,CtMYK5mg0ys,@shaunjohnson190512,,
7353,CtMYK5mg0ys,"It will be the last season for me and Henry's fans, because Henry Cavill created Geralt, and Geralt is only Henry Cavill, there is no other! They should have taken care of their star @netflix and kept @henrycavill, because of his vision of the series, he should also have been, in addition to being an actor, its producer!",,
7354,CtMYK5mg0ys,@elvira_adriana 🔥🔥,,
7355,CtMYK5mg0ys,@henrycavill Our Geralt 🐺🖤⚔️🔥😘,,
7356,CtMYK5mg0ys,@abdalrhman_masrie,,
7357,CtK8brRtY6W,"Netflix, are you flirting with me?? 😍😍😍",,
7358,CtK8brRtY6W,Now I just need first-look photos of ‘Avatar The Last Airbender’ please,,
7359,CtK8brRtY6W,Netflix has what over 200 million subscribers but now yal will start to lose out on people joining. I pay for 5 screens in my family which includes my moms house and mine now she has to have a total separate acct just because we can only view it under one household. This makes no sense. No other stream app does this,,
7360,CtK8brRtY6W,Please give us season 3 of #shadowandbone !! WE NEED IT 😫😭,,
7361,CtK8brRtY6W,“Love is sharing a password” - Netflix,,
7362,CtK8brRtY6W,Ok now give us shadow and bone season 3!!!!,,
7363,CtK8brRtY6W,When are you gonna announce six of crows spin off?!,,
7364,CtK8brRtY6W,Worst streaming service and act like the best. You guys are going to regret this.,,
7365,CtK8brRtY6W,,,
7366,CtK8brRtY6W,,,
7367,CtK8brRtY6W,Netflix nós precisamos da 3°temporada de #shadowandbone3,,
7368,CtK8brRtY6W,,,
7369,CtK8brRtY6W,Too expensive.. had to cancel:/,,
7370,CtK8brRtY6W,Stop complaining about password sharing lmmfao pay up people lol,,
7371,CtK8brRtY6W,"If other streaming companies dont care if we share accounts, neither should you.",,
7372,CtK8brRtY6W,Thanks Netflix I won't be able to watch it because of your new terms,,
7373,CtK8brRtY6W,"your new plan is a scam, hope to lose a ton of subscribers",,
7374,CtK8brRtY6W,Looks interesting. Too bad it's going to suck.,,
7375,CtK8brRtY6W,“Love is sharing a password” - Netflix,,
7376,CtK8brRtY6W,RENEW SHADOW AND BONE/ SOC SPIN OFF GIVE ME MY DRAGON QUEEN,,
7377,CtK8brRtY6W,"Your new “household only” plan is trash. People who don’t live in the same house, but share the financial responsibilities are now restricted from being able to access their account. LOL could have been design differently so that subscribers designate their devices… smh. Do better.",,
7378,CtK8brRtY6W,Y’all have crappy movies anyway Hulu for the win,,
7379,CtK8brRtY6W,Hi💕CHООSE MЕ ОR THЕ GTA5?💐,,
7380,CtK8brRtY6W,“Love is sharing a password”- Netflix,,
7381,CtK8brRtY6W,You guys suck lol “this tv is not part of your household” what happened to “love is sharing a password” on pride month HOW RUDE,,
7382,CtK8brRtY6W,Hope your business fails.,,
7383,CtK8brRtY6W,Netflix really giving in to the greed of capitalism. Should truly be ashamed of that and DURING PRIDE of all times… you’re a disappointment and now deleted off my tv 🫡,,
7384,CtK8brRtY6W,You guys suck I’m cancelling my Netflix account,,
7385,CtK8brRtY6W,"Pay your writers and let us share our accounts with our families, you stingy freaks.",,
7386,CtK8brRtY6W,Y’all are literally the worst streaming platform,,
7387,CtK8brRtY6W,Ur such a fuçked up company for literally not letting me be on my moms fuçking account,,
7388,CtK8brRtY6W,#fucknetflix,,
7389,CtK8brRtY6W,"FUCK YOU, NETFLIX!!! THIS HOUSEHOLD UPDATE IS A JOKE. I HOPE YOU LOSE SUBSCRIBERS. So fucking greedy…..",,
7390,CtK8brRtY6W,#savefatethewinxsaga pleaseeee Netflix,,
7391,CtK8brRtY6W,Bae doona?? Im sat,,
7392,CtK8brRtY6W,🔥🔥🔥🔥🔥🔥🔥 Charlie!!,,
7393,CtK8brRtY6W,"If I pay for a subscription and want to let someone else use it, that’s my decision. Hope your liberal asses start loosing subscriptions over this",,
7394,CtK8brRtY6W,How much is your net worth and you need more?? Democrats cry republicans are greedy but nope it’s the other way around. Netflix has become to liberal anyways. We all know what happens to woke companies,,
